# AUTO-HARVESTED building/decor catalog - generated by ctrmap.tools.BuildingHarvester.
# Metadata only (donor region + tile box); geometry cuts from the user's pristine dump.
# Every row passed the cut->stamp->validate gate. Columns = curated TSV + location, retailCount, signature.
A_STRUCT	Littleroot Town structure 13	1	8	7	2	11	6	0	-1	-1	-	-1	-1	Littleroot Town	1	aebe8012be46afee
A_STRUCT	Littleroot Town structure 14	1	8	28	7	32	11	0	-1	-1	-	-1	-1	Littleroot Town	1	88bfd1778f1ad4fd
A_STRUCT	Littleroot Town structure 15	1	8	30	15	34	19	0	-1	-1	-	-1	-1	Littleroot Town	1	a81f1f139aca185e
A_STRUCT	Littleroot Town structure 16	1	8	31	10	36	14	0	-1	-1	-	-1	-1	Littleroot Town	1	9a052148831bcb5a
A_STRUCT	Littleroot Town structure 17	1	8	26	4	30	8	0	-1	-1	-	-1	-1	Littleroot Town	1	919e8d0151381af7
A_STRUCT	Littleroot Town structure 18	1	8	34	17	38	21	0	-1	-1	-	-1	-1	Littleroot Town	1	10a6cd3cccdb04ce
A_TREE	Littleroot Town tree 2	1	8	19	9	22	12	0	-1	-1	-	-1	-1	Littleroot Town	1	a411642b3242fa70
A_ROCK	Littleroot Town rock	1	8	36	27	39	30	-9	-1	-1	-	-1	-1	Littleroot Town	1	b65f80fc43c5c77e
A_DECOR	Littleroot Town decor	1	8	22	21	23	21	0	-1	-1	-	-1	-1	Littleroot Town	3	98c741cb1d77d547
A_ROCK	Littleroot Town rock 2	2	8	18	17	23	19	-9	-1	-1	-	-1	-1	Littleroot Town	1	87aeeab70ef538f4
A_ROCK	Littleroot Town rock 3	2	8	13	32	15	34	-9	-1	-1	-	-1	-1	Littleroot Town	4	bb23809e43238e28
A_ROCK	Littleroot Town rock 4	2	8	0	30	2	31	-9	-1	-1	-	-1	-1	Littleroot Town	5	82042df75c436f8a
A_ROCK	Littleroot Town rock 5	2	8	12	18	15	19	-9	-1	-1	-	-1	-1	Littleroot Town	2	962d1d24973fdb09
A_ROCK	Littleroot Town rock 6	2	8	18	31	24	33	-9	-1	-1	-	-1	-1	Littleroot Town	1	df8d3c4886986d25
A_ROCK	Littleroot Town rock 7	2	8	5	32	6	33	-9	-1	-1	-	-1	-1	Littleroot Town	109	e6fa05bdac45b34e
A_ROCK	Littleroot Town rock 8	2	8	4	18	9	20	-9	-1	-1	-	-1	-1	Littleroot Town	1	dc4cc07e40de2992
A_ROCK	Littleroot Town rock 9	2	8	9	31	12	32	-9	-1	-1	-	-1	-1	Littleroot Town	1	95c64804c149e112
A_ROCK	Littleroot Town rock 10	2	8	0	18	1	19	-9	-1	-1	-	-1	-1	Littleroot Town	10	bf1bf93f332bb997
A_TREE	Littleroot Town tree 3	3	8	21	33	25	36	0	-1	-1	-	-1	-1	Littleroot Town	3	ab0c27d1a162f946
A_TREE	Littleroot Town tree 4	3	8	16	34	20	38	0	-1	-1	-	-1	-1	Littleroot Town	3	81cd7aeb9b827733
A_TREE	Littleroot Town tree 5	3	8	33	34	37	37	0	-1	-1	-	-1	-1	Littleroot Town	1	a9b58a74ddef34cc
A_STRUCT	Littleroot Town structure 19	4	8	18	19	22	23	0	-1	-1	-	-1	-1	Littleroot Town	1	9f63b3a7613cb8ea
A_BUILDING	Littleroot Town building	4	8	24	9	29	15	0	-1	-1	-	-1	-1	Littleroot Town	1	e65cda23820ee777
A_BUILDING	Littleroot Town building 2	4	8	23	25	31	31	0	-1	-1	-	-1	-1	Littleroot Town	1	b66b71cee2a2fccd
A_STRUCT	Littleroot Town structure 20	4	8	23	38	26	39	0	-1	-1	-	-1	-1	Littleroot Town	1	d6c86dfd830b154f
A_STRUCT	Littleroot Town structure 21	4	8	30	32	35	36	0	-1	-1	-	-1	-1	Littleroot Town	1	9d8cdd1399ca1aaa
A_STRUCT	Littleroot Town structure 22	4	8	32	14	34	16	0	-1	-1	-	-1	-1	Littleroot Town	1	84420ce7bff25a7a
A_STRUCT	Littleroot Town structure 23	4	8	30	20	39	24	0	-1	-1	-	-1	-1	Littleroot Town	1	862b277ef90a565f
A_STRUCT	Littleroot Town structure 24	4	8	31	8	35	12	0	-1	-1	-	-1	-1	Littleroot Town	1	85df55b68a74d954
A_STRUCT	Littleroot Town structure 25	4	8	22	1	27	7	0	-1	-1	-	-1	-1	Littleroot Town	1	9cc7330dbdb07865
A_TREE	Littleroot Town tree 6	5	8	22	33	26	37	0	-1	-1	-	-1	-1	Littleroot Town	1	89ec2788fa055a68
A_TREE	Littleroot Town tree 7	5	8	27	32	31	35	0	-1	-1	-	-1	-1	Littleroot Town	275	8ce94e84eab3afba
A_TREE	Littleroot Town tree 8	5	8	1	27	5	30	0	-1	-1	-	-1	-1	Littleroot Town	1	82ed27f19c1036d0
A_TREE	Littleroot Town tree 9	5	8	21	13	27	23	0	-1	-1	-	-1	-1	Littleroot Town	1	81837ea2344b7d92
A_STRUCT	Littleroot Town structure 26	5	8	9	19	15	24	0	-1	-1	-	-1	-1	Littleroot Town	1	3157dcbd71609357
A_TREE	Littleroot Town tree 10	5	8	4	31	8	35	0	-1	-1	-	-1	-1	Littleroot Town	1	ae95d4170dfe5521
A_TREE	Littleroot Town tree 11	5	8	34	21	39	26	0	-1	-1	-	-1	-1	Littleroot Town	1	b06eb752d5b7fea6
A_STRUCT	Littleroot Town structure 27	5	8	22	29	24	32	0	-1	-1	-	-1	-1	Littleroot Town	1	9ade2533f50534d8
A_TREE	Littleroot Town tree 12	5	8	31	26	37	31	0	-1	-1	-	-1	-1	Littleroot Town	1	b54b6d75a4c3ca70
A_TREE	Littleroot Town tree 13	5	8	2	21	7	24	0	-1	-1	-	-1	-1	Littleroot Town	1	8e35a605127ae42d
A_STRUCT	Littleroot Town structure 28	5	8	10	37	13	38	0	-1	-1	-	-1	-1	Littleroot Town	1	8e614e277c38fbce
A_STRUCT	Littleroot Town structure 29	5	8	5	27	7	28	0	-1	-1	-	-1	-1	Littleroot Town	1	8cca30c50946d715
A_TREE	Littleroot Town tree 14	5	8	2	11	6	15	0	-1	-1	-	-1	-1	Littleroot Town	17	fa4696702aec75cc
A_TREE	Littleroot Town tree 15	5	8	4	8	8	11	0	-1	-1	-	-1	-1	Littleroot Town	2	e9bade9b5b6dd77e
A_BUILDING	Littleroot Town building 3	6	8	21	3	22	4	0	-1	-1	-	-1	-1	Littleroot Town	1	8b07d3961b8a57d6
A_BUILDING	Littleroot Town building 4	6	8	18	3	18	4	0	-1	-1	-	-1	-1	Littleroot Town	1	9f3ea558547560a3
A_STRUCT	Littleroot Town structure 30	6	8	30	2	34	5	0	-1	-1	-	-1	-1	Littleroot Town	1	aaf2d9fee7ac23ee
A_BUILDING	Littleroot Town building 5	6	8	23	7	30	12	0	-1	-1	-	-1	-1	Littleroot Town	1	82fe168087c9ba65
A_BUILDING	Littleroot Town building 6	6	8	12	18	20	24	0	-1	-1	-	-1	-1	Littleroot Town	1	f3478c6a413a08bb
A_BUILDING	Littleroot Town building 7	6	8	10	7	17	12	0	-1	-1	-	-1	-1	Littleroot Town	1	a17329a4e3368ed9
A_DECOR	Littleroot Town decor 2	6	8	26	19	27	19	0	-1	-1	-	-1	-1	Littleroot Town	1	db8c776e789c9f4c
A_STRUCT	Petalburg City structure	7	9	24	23	30	27	-4	-1	-1	-	-1	-1	Petalburg City	1	8ec6f673049fdca7
A_TREE	Petalburg City tree	7	9	35	31	38	35	-4	-1	-1	-	-1	-1	Petalburg City	1	a1e5e5e979e946ad
A_TREE	Petalburg City tree 2	7	9	32	22	35	26	-4	-1	-1	-	-1	-1	Petalburg City	1	a3d34331ed3d7833
A_TREE	Petalburg City tree 3	7	9	33	26	37	29	-4	-1	-1	-	-1	-1	Petalburg City	1	9360f4115ac8846e
A_TREE	Petalburg City tree 4	8	9	9	11	12	20	-4	-1	-1	-	-1	-1	Petalburg City	1	b2f9bc231fdcfff2
A_TREE	Petalburg City tree 5	8	9	33	22	37	26	-4	-1	-1	-	-1	-1	Petalburg City	3	9274d3a6d5d5eff3
A_STRUCT	Petalburg City structure 2	8	9	36	20	38	21	-4	-1	-1	-	-1	-1	Petalburg City	1	cdef6c885e76ebd4
A_STRUCT	Petalburg City structure 3	8	9	23	30	26	32	-4	-1	-1	-	-1	-1	Petalburg City	1	c7ec33c3fb9e2057
A_SIGN	Petalburg City sign	8	9	20	7	32	15	-4	-1	-1	-	-1	-1	Petalburg City	1	f5896cfe07742587
A_BUILDING	Petalburg City building	8	9	11	19	18	26	-4	-1	-1	-	-1	-1	Petalburg City	1	80484e8dd87f10ae
A_BUILDING	Petalburg City building 2	8	9	21	20	33	30	-4	-1	-1	-	-1	-1	Petalburg City	1	ba3fe6c86daf4bbe
A_BUILDING	Petalburg City building 3	8	9	11	14	19	20	-4	-1	-1	-	-1	-1	Petalburg City	1	cec2541c1506ebfb
A_TREE	Petalburg City tree 6	10	9	2	15	17	25	0	-1	-1	-	-1	-1	Petalburg City	1	c8cf4790fbd408c7
A_TREE	Petalburg City tree 7	10	9	13	8	17	11	0	-1	-1	-	-1	-1	Petalburg City	10	88f79d679a976202
A_STRUCT	Petalburg City structure 4	10	9	8	10	10	11	0	-1	-1	-	-1	-1	Petalburg City	1	c0d86d703cf84ee9
A_TREE	Petalburg City tree 8	10	9	29	27	34	31	-1	-1	-1	-	-1	-1	Petalburg City	1	dc70555d879ff9d3
A_TREE	Petalburg City tree 9	10	9	7	35	13	39	0	-1	-1	-	-1	-1	Petalburg City	1	8a0f6c180c90848b
A_TREE	Petalburg City tree 10	10	9	15	4	19	7	0	-1	-1	-	-1	-1	Petalburg City	2	b185e00b84141eb4
A_STRUCT	Petalburg City structure 5	10	9	4	34	9	37	0	-1	-1	-	-1	-1	Petalburg City	1	92115499967c14b9
A_TREE	Petalburg City tree 11	10	9	5	5	9	9	0	-1	-1	-	-1	-1	Petalburg City	1	d70df9b0a86c4c3f
A_TREE	Petalburg City tree 12	10	9	24	35	28	38	0	-1	-1	-	-1	-1	Petalburg City	1	b045f84dd0c46170
A_STRUCT	Petalburg City structure 6	10	9	23	31	25	33	0	-1	-1	-	-1	-1	Petalburg City	1	cdc28c5ac775e0ad
A_STRUCT	Petalburg City structure 7	10	9	22	5	24	7	-1	-1	-1	-	-1	-1	Petalburg City	1	9c9db1c527bb2138
A_TREE	Petalburg City tree 13	10	9	30	31	34	35	-1	-1	-1	-	-1	-1	Petalburg City	1	9024b56ecb3942a6
A_ROCK	Dewford Town rock	11	10	27	18	32	28	-27	-1	-1	-	-1	-1	Dewford Town	1	8e38fae3f4c58ec1
A_STRUCT	Dewford Town structure	11	10	13	2	19	6	0	-1	-1	-	-1	-1	Dewford Town	1	d336f213469eb0fc
A_TREE	Dewford Town tree	11	10	23	13	27	16	0	-1	-1	-	-1	-1	Dewford Town	10	1e3a3f769a6d254c
A_TREE	Dewford Town tree 2	11	10	26	12	36	19	-27	-1	-1	-	-1	-1	Dewford Town	1	e05cc8aba3586e29
A_TREE	Dewford Town tree 3	11	10	32	9	36	13	0	-1	-1	-	-1	-1	Dewford Town	1	b6d520b0416de015
A_TREE	Dewford Town tree 4	11	10	14	11	19	16	0	-1	-1	-	-1	-1	Dewford Town	1	84251892dd515848
A_TREE	Dewford Town tree 5	11	10	19	12	24	16	0	-1	-1	-	-1	-1	Dewford Town	1	88ab134dc7f726cf
A_ROCK	Dewford Town rock 2	11	10	15	35	16	36	-21	-1	-1	-	-1	-1	Dewford Town	1	8c0b281e64a310fe
A_ROCK	Dewford Town rock 3	11	10	17	31	18	32	-11	-1	-1	-	-1	-1	Dewford Town	1	8628d9edca5b29a2
A_TREE	Dewford Town tree 6	12	10	20	6	29	20	0	-1	-1	-	-1	-1	Dewford Town	1	8af1beaed19aea68
A_TREE	Dewford Town tree 7	12	10	31	20	35	24	0	-1	-1	-	-1	-1	Dewford Town	1	ff3e753f87e11a0d
A_TREE	Dewford Town tree 8	12	10	11	9	15	13	0	-1	-1	-	-1	-1	Dewford Town	1	7a6a798f38d590
A_TREE	Dewford Town tree 9	12	10	12	15	17	18	0	-1	-1	-	-1	-1	Dewford Town	1	bdc95a3bd687aaed
A_TREE	Dewford Town tree 10	12	10	2	15	9	20	0	-1	-1	-	-1	-1	Dewford Town	1	8321f6b43caf6451
A_TREE	Dewford Town tree 11	12	10	19	22	24	27	0	-1	-1	-	-1	-1	Dewford Town	1	85ce6c91940538cc
A_TREE	Dewford Town tree 12	12	10	31	23	37	28	0	-1	-1	-	-1	-1	Dewford Town	1	9f50fb3baecd2874
A_TREE	Dewford Town tree 13	12	10	8	16	13	20	0	-1	-1	-	-1	-1	Dewford Town	1	b6c05c4f60681259
A_TREE	Dewford Town tree 14	12	10	31	28	35	31	0	-1	-1	-	-1	-1	Dewford Town	1	9fc9a57d399274bd
A_ROCK	Dewford Town rock 4	13	10	8	25	11	33	-27	-1	-1	-	-1	-1	Dewford Town	1	d27df349038f88aa
A_ROCK	Dewford Town rock 5	13	10	9	23	10	24	-27	-1	-1	-	-1	-1	Dewford Town	32	90a202fa4cb44b2c
A_ROCK	Dewford Town rock 6	13	10	10	34	11	37	-27	-1	-1	-	-1	-1	Dewford Town	1	b09792a0d6b61322
A_TREE	Dewford Town tree 15	13	10	6	3	13	22	-27	-1	-1	-	-1	-1	Dewford Town	1	9f4afe95b9a25c43
A_STRUCT	Dewford Town structure 2	14	10	19	5	29	12	-18	-1	-1	-	-1	-1	Dewford Town	1	b4a8adcc52d9cc23
A_ROCK	Dewford Town rock 7	14	10	13	2	19	17	-24	-1	-1	-	-1	-1	Dewford Town	1	a9e1f07168d67a6d
A_TREE	Dewford Town tree 16	14	10	28	15	33	21	-12	-1	-1	-	-1	-1	Dewford Town	1	b51379240cdaa038
A_TREE	Dewford Town tree 17	14	10	27	35	31	39	-25	-1	-1	-	-1	-1	Dewford Town	1	16218baa2ae6a37c
A_STRUCT	Dewford Town structure 3	14	10	32	12	35	16	-4	-1	-1	-	-1	-1	Dewford Town	1	b33149d9d2e1159e
A_TREE	Dewford Town tree 18	14	10	30	32	34	35	-22	-1	-1	-	-1	-1	Dewford Town	1	df52d16f82203fc3
A_TREE	Dewford Town tree 19	14	10	35	14	39	17	-3	-1	-1	-	-1	-1	Dewford Town	1	dbaf93390589bf4e
A_STRUCT	Dewford Town structure 4	14	10	27	33	29	35	-23	-1	-1	-	-1	-1	Dewford Town	1	c98a50a895d0d822
A_TREE	Dewford Town tree 20	14	10	30	19	34	23	-11	-1	-1	-	-1	-1	Dewford Town	1	9840d6bde6945ff0
A_TREE	Dewford Town tree 21	14	10	28	23	32	26	-14	-1	-1	-	-1	-1	Dewford Town	4	22cbe8ec52690d32
A_TREE	Dewford Town tree 22	14	10	29	28	33	31	-20	-1	-1	-	-1	-1	Dewford Town	1	b634172dcfdbf459
A_STAIRS	Dewford Town stairs	14	10	21	16	26	17	-9	-1	-1	-	-1	-1	Dewford Town	1	92af2c21b919b224
A_STRUCT	Dewford Town structure 5	15	10	11	16	24	24	-27	-1	-1	-	-1	-1	Dewford Town	1	cadfd96a91729264
A_DECOR	Dewford Town decor	15	10	26	21	27	22	-24	-1	-1	-	-1	-1	Dewford Town	1	c9d7cb623836a77d
A_ROCK	Dewford Town rock 8	15	10	22	28	23	29	-27	-1	-1	-	-1	-1	Dewford Town	1	9f75e58d6642034a
A_ROCK	Dewford Town rock 9	15	10	13	28	15	29	-27	-1	-1	-	-1	-1	Dewford Town	1	85bedfb746463780
A_ROCK	Dewford Town rock 10	15	10	9	21	10	22	-27	-1	-1	-	-1	-1	Dewford Town	1	925373a621883351
A_ROCK	Dewford Town rock 11	15	10	13	14	14	15	-27	-1	-1	-	-1	-1	Dewford Town	1	8a2ab54bf942c484
A_ROCK	Dewford Town rock 12	15	10	22	14	23	15	-27	-1	-1	-	-1	-1	Dewford Town	1	9f94bdbc63b064d8
A_ROCK	Dewford Town rock 13	15	10	0	19	1	21	-27	-1	-1	-	-1	-1	Dewford Town	2	a83d45e9274a1fe8
A_ROCK	Dewford Town rock 14	15	10	34	26	35	27	-26	-1	-1	-	-1	-1	Dewford Town	1	c0b5b9035e0cdfa2
A_ROCK	Dewford Town rock 15	15	10	21	4	23	5	-27	-1	-1	-	-1	-1	Dewford Town	2	b811859c74fcb6a1
A_ROCK	Dewford Town rock 16	15	10	32	12	34	15	-27	-1	-1	-	-1	-1	Dewford Town	1	83153c0d64fa9091
A_ROCK	Dewford Town rock 17	15	10	30	33	33	37	-27	-1	-1	-	-1	-1	Dewford Town	1	83d1481cf8f130dd
A_ROCK	Dewford Town rock 18	15	10	27	38	28	39	-25	-1	-1	-	-1	-1	Dewford Town	1	f10ea938350ee5c4
A_ROCK	Dewford Town rock 19	15	10	5	9	6	11	-27	-1	-1	-	-1	-1	Dewford Town	3	ca408862a384e76f
A_ROCK	Dewford Town rock 20	15	10	34	16	36	21	-27	-1	-1	-	-1	-1	Dewford Town	1	9b2dc4cf87110af7
A_ROCK	Dewford Town rock 21	15	10	2	28	3	30	-27	-1	-1	-	-1	-1	Dewford Town	1	923c7a2fde26d70d
A_ROCK	Dewford Town rock 22	15	10	33	28	34	30	-25	-1	-1	-	-1	-1	Dewford Town	1	70df06865e641e0f
A_ROCK	Dewford Town rock 23	15	10	13	4	15	5	-27	-1	-1	-	-1	-1	Dewford Town	1	b807b6fdf5250565
A_ROCK	Dewford Town rock 24	15	10	0	24	2	28	-27	-1	-1	-	-1	-1	Dewford Town	1	a8df19bbaa25a082
A_ROCK	Dewford Town rock 25	15	10	32	31	33	32	-26	-1	-1	-	-1	-1	Dewford Town	1	b6e3ffae69c90f5c
A_ROCK	Dewford Town rock 26	15	10	16	4	18	6	-27	-1	-1	-	-1	-1	Dewford Town	1	d27b02d6a0aad382
A_ROCK	Dewford Town rock 27	15	10	35	24	36	25	-27	-1	-1	-	-1	-1	Dewford Town	1	aaf681756fc8e70c
A_ROCK	Dewford Town rock 28	15	10	29	38	30	39	-26	-1	-1	-	-1	-1	Dewford Town	1	902700205d193691
A_ROCK	Dewford Town rock 29	16	10	22	7	27	17	-27	-1	-1	-	-1	-1	Dewford Town	1	d8ca59ff576c7d71
A_ROCK	Dewford Town rock 30	16	10	20	19	24	38	-27	-1	-1	-	-1	-1	Dewford Town	1	a563e53d7eeafc88
A_DECOR	Dewford Town decor 2	17	10	25	12	26	13	-27	-1	-1	-	-1	-1	Dewford Town	1	ab5a84385672c788
A_TREE	Dewford Town tree 23	17	10	23	3	28	11	-27	-1	-1	-	-1	-1	Dewford Town	1	81d26c4a7ca7bf92
A_TREE	Dewford Town tree 24	17	10	4	14	7	22	-18	-1	-1	-	-1	-1	Dewford Town	1	d897fc791cc9b720
A_TREE	Dewford Town tree 25	17	10	5	23	8	25	-18	-1	-1	-	-1	-1	Dewford Town	1	8e0917862cba2013
A_TREE	Dewford Town tree 26	17	10	10	31	15	34	-23	-1	-1	-	-1	-1	Dewford Town	1	98c87f0576ba7c3a
A_STRUCT	Dewford Town structure 6	17	10	8	30	10	32	-27	-1	-1	-	-1	-1	Dewford Town	1	87f64aeff252cb6b
A_ROCK	Dewford Town rock 31	17	10	21	29	22	29	-27	-1	-1	-	-1	-1	Dewford Town	1	872d36e97c479979
A_ROCK	Dewford Town rock 32	17	10	24	24	26	27	-24	-1	-1	-	-1	-1	Dewford Town	1	a1f84f6470d077c0
A_STRUCT	Dewford Town structure 7	17	10	12	35	14	37	-27	-1	-1	-	-1	-1	Dewford Town	1	f079a0428a66f737
A_STRUCT	Dewford Town structure 8	17	10	25	1	27	3	-26	-1	-1	-	-1	-1	Dewford Town	2	d53376800b661da0
A_ROCK	Dewford Town rock 33	18	10	16	3	20	7	-27	-1	-1	-	-1	-1	Dewford Town	1	bb2d42205f5620b0
A_ROCK	Dewford Town rock 34	18	10	12	10	19	30	-27	-1	-1	-	-1	-1	Dewford Town	1	9eb85f58c4938bc9
A_ROCK	Dewford Town rock 35	18	10	8	36	11	39	-27	-1	-1	-	-1	-1	Dewford Town	1	885e036eab2d0807
A_ROCK	Dewford Town rock 36	18	10	10	33	12	35	-27	-1	-1	-	-1	-1	Dewford Town	1	8700309b96271c57
A_ROCK	Dewford Town rock 37	18	10	19	0	20	2	-27	-1	-1	-	-1	-1	Dewford Town	1	8afbf2dc985f4306
A_ROCK	Dewford Town rock 38	19	10	18	11	23	18	-27	-1	-1	-	-1	-1	Dewford Town	1	d75031283982f845
A_ROCK	Dewford Town rock 39	19	10	20	18	29	28	-27	-1	-1	-	-1	-1	Dewford Town	1	e7862ab76668d63
A_ROCK	Dewford Town rock 40	19	10	10	5	17	13	-27	-1	-1	-	-1	-1	Dewford Town	1	9dadc15ce120118e
A_ROCK	Dewford Town rock 41	19	10	6	0	7	2	-27	-1	-1	-	-1	-1	Dewford Town	1	832f3068d943017b
A_ROCK	Dewford Town rock 42	19	10	34	24	36	25	-27	-1	-1	-	-1	-1	Dewford Town	1	be962b82689a18f4
A_ROCK	Dewford Town rock 43	19	10	7	3	8	4	-27	-1	-1	-	-1	-1	Dewford Town	1	e8e3f8c876d1f037
A_ROCK	Dewford Town rock 44	20	10	23	1	34	8	-27	-1	-1	-	-1	-1	Dewford Town	1	c6308831ee64d094
A_STRUCT	Dewford Town structure 9	20	10	32	28	34	30	-25	-1	-1	-	-1	-1	Dewford Town	1	a7a43db385bd5cb3
A_ROCK	Dewford Town rock 45	21	10	31	19	36	24	-27	-1	-1	-	-1	-1	Dewford Town	1	898441204b2a9687
A_ROCK	Dewford Town rock 46	21	10	2	1	8	7	-27	-1	-1	-	-1	-1	Dewford Town	1	8c9fd6ccdbd31259
A_ROCK	Dewford Town rock 47	21	10	27	6	34	16	-27	-1	-1	-	-1	-1	Dewford Town	1	dbda3ad9df2a9cb3
A_ROCK	Dewford Town rock 48	21	10	9	2	24	11	-27	-1	-1	-	-1	-1	Dewford Town	1	c1ff32f8147d0fcf
A_STRUCT	Dewford Town structure 10	21	10	1	27	12	34	-27	-1	-1	-	-1	-1	Dewford Town	1	81a34b7c47cd08a9
A_BUILDING	Dewford Town building	22	10	24	11	39	14	-27	-1	-1	-	-1	-1	Dewford Town	1	aadd6b2137bac763
A_DECOR	Dewford Town decor 3	22	10	18	15	19	15	-18	-1	-1	-	-1	-1	Dewford Town	1	86e6a041e02e14ae
A_BUILDING	Dewford Town building 2	22	10	17	2	23	7	-27	-1	-1	-	-1	-1	Dewford Town	1	a84d50df08279f70
A_BUILDING	Dewford Town building 3	22	10	32	21	39	27	-27	-1	-1	-	-1	-1	Dewford Town	1	843bb34c42546ff1
A_BUILDING	Dewford Town building 4	22	10	5	2	13	7	-18	-1	-1	-	-1	-1	Dewford Town	1	8e65f25f8c650c52
A_TREE	Dewford Town tree 27	22	10	5	35	9	39	-18	-1	-1	-	-1	-1	Dewford Town	1	eb1e47a129bfba9a
A_TREE	Dewford Town tree 28	22	10	27	36	31	39	-19	-1	-1	-	-1	-1	Dewford Town	1	8b918a2d5c91d4ba
A_TREE	Dewford Town tree 29	22	10	9	34	13	38	-18	-1	-1	-	-1	-1	Dewford Town	1	f951d5b5c536ee98
A_LAMP	Dewford Town lamp	22	10	14	23	22	28	-18	-1	-1	-	-1	-1	Dewford Town	1	98dd06be51719e98
A_BUILDING	Dewford Town building 5	22	10	5	13	11	19	-18	-1	-1	-	-1	-1	Dewford Town	3	956dcbd9cab51312
A_TREE	Dewford Town tree 30	23	10	2	27	6	30	-24	-1	-1	-	-1	-1	Dewford Town	1	83fb419b4533d390
A_TREE	Dewford Town tree 31	23	10	9	25	13	29	-27	-1	-1	-	-1	-1	Dewford Town	1	e0a3877e53b29f96
A_TREE	Dewford Town tree 32	23	10	15	26	19	29	-27	-1	-1	-	-1	-1	Dewford Town	1	15d2d10024b42eab
A_ROCK	Dewford Town rock 49	23	10	5	3	7	5	-27	-1	-1	-	-1	-1	Dewford Town	1	e682fbbe78c8a5
A_ROCK	Dewford Town rock 50	23	10	1	1	4	3	-27	-1	-1	-	-1	-1	Dewford Town	1	8433043f1197f8e1
A_TREE	Rustboro City tree	24	11	26	12	32	17	-26	-1	-1	-	-1	-1	Rustboro City	1	14daf2c560e6a59
A_TREE	Rustboro City tree 2	24	11	30	16	34	20	-24	-1	-1	-	-1	-1	Rustboro City	1	87340ce1323c6b8f
A_STRUCT	Rustboro City structure	24	11	20	20	22	22	-27	-1	-1	-	-1	-1	Rustboro City	1	949b7288f8d4affa
A_FENCE	Rustboro City fence	24	11	29	32	34	33	-27	-1	-1	-	-1	-1	Rustboro City	1	dff7be8e7cb4d663
A_ROCK	Rustboro City rock	25	11	10	26	15	29	66	-1	-1	-	-1	-1	Rustboro City	1	eeff237c26d57e57
A_ROCK	Rustboro City rock 2	25	11	18	17	21	25	72	-1	-1	-	-1	-1	Rustboro City	1	b7aefa15bc43e255
A_ROCK	Rustboro City rock 3	25	11	26	8	28	10	72	-1	-1	-	-1	-1	Rustboro City	1	8ce2faa63e4e4097
A_STRUCT	Rustboro City structure 2	25	11	22	13	33	24	72	-1	-1	-	-1	-1	Rustboro City	1	a20f47bb094dffe2
A_ROCK	Rustboro City rock 4	26	11	7	34	10	39	-27	-1	-1	-	-1	-1	Rustboro City	1	a701585dbc39a4da
A_ROCK	Rustboro City rock 5	26	11	17	17	20	19	-27	-1	-1	-	-1	-1	Rustboro City	1	8d9ab17042ea86d3
A_ROCK	Rustboro City rock 6	26	11	8	27	10	30	-27	-1	-1	-	-1	-1	Rustboro City	1	8746893ed23ad911
A_ROCK	Rustboro City rock 7	26	11	9	24	11	26	-27	-1	-1	-	-1	-1	Rustboro City	3	9ac708ae911f810f
A_ROCK	Rustboro City rock 8	26	11	12	21	15	25	-27	-1	-1	-	-1	-1	Rustboro City	1	aa5e44134058ed16
